瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),瘤搁柯档(∑C)
156,堡林,2022-08-19 11:00,29.9,,1.6,250,90,997.5,.4,1.57,37.7
156,堡林,2022-08-19 12:00,30.4,,1.9,230,88,997.2,.4,1.75,39
156,堡林,2022-08-19 13:00,31,,3.6,250,87,996.6,.7,2.28,40.4
156,堡林,2022-08-19 14:00,31.2,,3.8,230,77,996.2,.5,2.13,40.7
156,堡林,2022-08-19 15:00,31.5,,4.2,230,77,995.6,.9,2.56,43.6
156,堡林,2022-08-19 16:00,31.8,,4.3,230,78,995.5,.9,2.12,42.8
156,堡林,2022-08-19 17:00,30.3,,4.4,230,86,995.4,.5,1.26,36.7
156,堡林,2022-08-19 18:00,29.4,,2.7,230,90,995.2,0,.48,32.5
156,堡林,2022-08-19 19:00,28.8,,3.5,230,97,995.2,0,.13,30.4
156,堡林,2022-08-19 20:00,28.3,,3.2,230,97,995.8,0,.05,29
156,堡林,2022-08-19 21:00,27.8,,3.1,230,99,996.1,,,28.2
156,堡林,2022-08-19 22:00,27.7,,3.6,230,99,996.5,,,28
156,堡林,2022-08-19 23:00,27.4,,3.2,230,99,995.9,,,27.7
156,堡林,2022-08-20 00:00,27.3,,3.2,230,99,995.8,,,27.3
156,堡林,2022-08-20 01:00,27.3,,2,230,99,995.2,,,27.3
156,堡林,2022-08-20 02:00,27.3,,2.5,230,99,994.9,,,27.5
156,堡林,2022-08-20 03:00,27.3,,2.4,230,99,994.7,,,27.3
156,堡林,2022-08-20 04:00,27.2,,2.9,230,99,994.6,,,27.4
156,堡林,2022-08-20 05:00,27,,2.4,230,99,994.6,,,27.4
156,堡林,2022-08-20 06:00,26.9,0,2.9,230,99,994.9,0,.05,27.3
156,堡林,2022-08-20 07:00,26.6,.2,2,230,99,995.3,0,.08,27.5
156,堡林,2022-08-20 08:00,26.8,0,1.7,230,99,995.5,0,.12,27.8
156,堡林,2022-08-20 09:00,26.7,1,1.4,200,99,995.5,0,.16,27.8
156,堡林,2022-08-20 10:00,26.7,14.2,.8,270,99,995.6,0,.14,27.4
156,堡林,2022-08-20 11:00,25.8,13.4,.7,270,99,996,0,.18,26.7
156,堡林,2022-08-20 12:00,26.1,3,.9,270,99,996,0,.46,28.6
156,堡林,2022-08-20 13:00,27.6,.4,0,0,99,995.2,0,1.15,33.1
156,堡林,2022-08-20 14:00,27.4,,.3,0,99,995,0,1.08,31.1
156,堡林,2022-08-20 15:00,26.3,0,.4,0,99,995,0,.24,28.5
156,堡林,2022-08-20 16:00,27.9,,.8,230,97,994.6,.1,.87,32.5
156,堡林,2022-08-20 17:00,27.8,,1.1,230,97,994.5,.3,1.12,30.5
156,堡林,2022-08-20 18:00,28.8,,.2,0,94,994.3,.3,.54,29.4
156,堡林,2022-08-20 19:00,27.5,,.7,320,98,994.8,.7,.36,27.3
156,堡林,2022-08-20 20:00,26.3,,1,290,99,995.2,0,.06,26
156,堡林,2022-08-20 21:00,25.6,,.6,290,99,996.1,,,25.2
156,堡林,2022-08-20 22:00,25.1,,.7,250,99,996.3,,,25
156,堡林,2022-08-20 23:00,24.9,,.6,250,99,996.4,,,24.3
156,堡林,2022-08-21 00:00,24.8,,.7,270,99,996.2,,,25
156,堡林,2022-08-21 01:00,24.7,,0,0,99,996.1,,,24.9
156,堡林,2022-08-21 02:00,24.6,,0,0,99,995.9,,,25.3
156,堡林,2022-08-21 03:00,24.5,,.3,0,99,995.7,,,25.5
156,堡林,2022-08-21 04:00,24.5,,.8,70,99,996,,,25.4
156,堡林,2022-08-21 05:00,24.3,,1.1,70,99,996.4,,,25.4
156,堡林,2022-08-21 06:00,24.2,,.5,50,99,996.7,0,.05,25.4
156,堡林,2022-08-21 07:00,24.4,,.7,70,99,997.3,.1,.19,25.5
156,堡林,2022-08-21 08:00,25.8,,0,0,98,997.6,.8,.75,26.6
156,堡林,2022-08-21 09:00,26.9,,.1,0,95,997.9,1,1.46,30.2
156,堡林,2022-08-21 10:00,27.9,,.4,0,95,998.1,.3,1.47,32.8
156,堡林,2022-08-21 11:00,28.8,,.6,320,86,998,.6,1.95,36.8
156,堡林,2022-08-21 12:00,30.2,,.7,320,82,997.5,.6,2.1,37.5
156,堡林,2022-08-21 13:00,31.3,,.6,270,73,997.1,.7,2.59,41.3
156,堡林,2022-08-21 14:00,30,,.7,320,73,996.8,.2,1.36,34.9
156,堡林,2022-08-21 15:00,31.6,,1.4,230,68,996.5,.5,1.78,38
156,堡林,2022-08-21 16:00,31.1,,1.1,250,76,996.3,.8,2.2,37.7
156,堡林,2022-08-21 17:00,29.8,,.9,270,81,996.3,.4,1.23,34
156,堡林,2022-08-21 18:00,29.5,,.2,0,84,996.2,.4,.59,31.8
156,堡林,2022-08-21 19:00,28.2,,.9,290,89,996.7,.3,.33,29.9
156,堡林,2022-08-21 20:00,27.3,,.6,290,96,997.4,0,.05,28.1
156,堡林,2022-08-21 21:00,26.8,,.6,250,97,998.1,,,27.2
156,堡林,2022-08-21 22:00,26,,1,230,99,998.2,,,26.4
156,堡林,2022-08-21 23:00,25.7,,.5,250,99,998.2,,,25.8
156,堡林,2022-08-22 00:00,25.4,,1.8,230,99,998,,,25.5
156,堡林,2022-08-22 01:00,25.3,,.6,230,99,997.7,,,25
156,堡林,2022-08-22 02:00,25.2,,.6,250,99,997.3,,,24.7
156,堡林,2022-08-22 03:00,25.1,,0,0,99,997.2,,,25.4
156,堡林,2022-08-22 04:00,25,,0,0,99,997.1,,,25.7
156,堡林,2022-08-22 05:00,24.7,,.4,0,99,996.9,,,24.8
156,堡林,2022-08-22 06:00,24.1,,0,0,99,997,0,.05,24.4
156,堡林,2022-08-22 07:00,24.6,,.2,0,99,997.7,0,.19,25
156,堡林,2022-08-22 08:00,25.6,,.1,0,99,997.9,.6,.68,26.6
156,堡林,2022-08-22 09:00,27.3,,.5,90,96,998.1,.6,1.34,29.3
156,堡林,2022-08-22 10:00,28.6,,1.2,200,74,997.6,.9,2.04,43
156,堡林,2022-08-22 11:00,30,,1.6,230,73,997.2,1,2.85,47.9
156,堡林,2022-08-22 12:00,30.9,,2,230,63,996.7,1,3.36,56.6
156,堡林,2022-08-22 13:00,31.9,,2.6,230,60,996.5,1,3.45,55.9
156,堡林,2022-08-22 14:00,32.5,,2.2,230,56,996.3,1,3.32,56
156,堡林,2022-08-22 15:00,32.1,,2,230,53,995.9,1,2.99,53.1
156,堡林,2022-08-22 16:00,32.3,,2.5,230,54,996.1,1,2.33,49.9
156,堡林,2022-08-22 17:00,30.3,,2.6,270,61,996.2,.7,1.25,35.4
156,堡林,2022-08-22 18:00,30.1,,1.5,250,67,996.2,.3,.72,33.7
156,堡林,2022-08-22 19:00,28.6,,1.8,270,78,996.5,0,.25,28.9
156,堡林,2022-08-22 20:00,27.9,,1.4,250,83,997.4,0,.05,27
156,堡林,2022-08-22 21:00,27.6,,1.8,200,84,997.6,,,26.6
156,堡林,2022-08-22 22:00,27,,.8,200,89,997.7,,,26.3
156,堡林,2022-08-22 23:00,26.6,,.3,0,91,997.7,,,25.7
156,堡林,2022-08-23 00:00,26.8,,1.2,200,87,997.7,,,26
156,堡林,2022-08-23 01:00,26.2,,.7,230,90,997.8,,,25.7
156,堡林,2022-08-23 02:00,26.2,,.1,0,90,997.3,,,25.8
156,堡林,2022-08-23 03:00,25.9,,.6,200,92,997.3,,,25.7
156,堡林,2022-08-23 04:00,26,,0,0,91,997.2,,,25.7
156,堡林,2022-08-23 05:00,25.8,0,.1,0,95,997.3,,,25.7
156,堡林,2022-08-23 06:00,25.4,0,.3,0,99,997.8,0,.05,25.6
156,堡林,2022-08-23 07:00,25.6,,.6,90,99,998,0,.13,26.4
156,堡林,2022-08-23 08:00,26.4,,0,0,97,998.2,0,.32,28.4
156,堡林,2022-08-23 09:00,27.3,,1.4,200,97,998.5,0,.51,31
156,堡林,2022-08-23 10:00,27.5,,1.4,250,91,999.1,0,.84,31.7
156,堡林,2022-08-23 11:00,27.6,,2.3,230,96,999,0,.53,31.9
156,堡林,2022-08-23 12:00,27.9,,1,200,96,998.5,0,.66,32.6
156,堡林,2022-08-23 13:00,28.4,,1.6,200,97,998.1,0,.98,34.9
156,堡林,2022-08-23 14:00,28,0,1.5,250,98,998.1,0,.49,31.9
156,堡林,2022-08-23 15:00,28.4,0,2.2,230,99,997.7,0,.6,32.9
156,堡林,2022-08-23 16:00,28.3,0,1.9,230,99,997.3,0,.62,31
156,堡林,2022-08-23 17:00,27.3,.5,1.2,290,99,997.6,0,.27,28.8
156,堡林,2022-08-23 18:00,26.8,0,.6,340,99,997.6,0,.2,28.1
156,堡林,2022-08-23 19:00,25.1,22.2,1.7,50,99,997.9,0,.07,25.4
156,堡林,2022-08-23 20:00,25.3,2,.7,90,99,998.5,0,.06,26
156,堡林,2022-08-23 21:00,25.3,0,.2,0,99,999,,,26.2
156,堡林,2022-08-23 22:00,25.2,,.1,0,99,999.2,,,26.2
156,堡林,2022-08-23 23:00,24.8,,.5,290,99,999,,,25.9
156,堡林,2022-08-24 00:00,24.6,,.3,0,99,999,,,25.6
156,堡林,2022-08-24 01:00,24.3,,.2,0,99,998.9,,,25.3
156,堡林,2022-08-24 02:00,23.6,.1,.3,0,99,998.8,,,24.9
156,堡林,2022-08-24 03:00,23.3,.4,0,0,99,998.5,,,24.9
156,堡林,2022-08-24 04:00,22.9,1.2,.1,0,99,998.4,,,24.6
156,堡林,2022-08-24 05:00,23.3,.7,0,0,99,998.4,,,24.9
156,堡林,2022-08-24 06:00,23.4,,0,0,99,998.8,0,.06,24.8
156,堡林,2022-08-24 07:00,23.4,,.6,270,99,999.2,0,.09,25.1
156,堡林,2022-08-24 08:00,23.6,,1.1,250,99,999.8,0,.29,26.2
156,堡林,2022-08-24 09:00,24.3,,.7,270,99,999.9,0,.73,28.5
156,堡林,2022-08-24 10:00,25.6,,0,0,98,1000.6,0,1.19,31.3
156,堡林,2022-08-24 11:00,26.4,,.1,0,97,1000.4,.1,1.43,32.2
156,堡林,2022-08-24 12:00,26.9,,.7,110,91,999.7,0,1.18,33.2
156,堡林,2022-08-24 13:00,27.9,,.8,110,92,999.2,.2,1.51,34.6
156,堡林,2022-08-24 14:00,29.9,,1.2,230,73,998.7,.8,2.67,40.5
156,堡林,2022-08-24 15:00,30.6,,2.3,230,68,998.1,.6,2.22,40.3
156,堡林,2022-08-24 16:00,28.6,,1.3,270,76,997.8,.3,1.42,32.9
156,堡林,2022-08-24 17:00,28,,.6,340,80,998.2,.4,1.2,30.6
156,堡林,2022-08-24 18:00,28.3,,1.4,250,75,998.2,.9,1.01,29.7
156,堡林,2022-08-24 19:00,26.6,,1.3,270,84,998.6,.6,.29,26.3
156,堡林,2022-08-24 20:00,25.6,,1.3,250,89,999.1,0,.06,25
156,堡林,2022-08-24 21:00,25.3,,1,230,89,999.7,,,25.2
156,堡林,2022-08-24 22:00,24.5,,1.6,230,94,1000,,,24.6
156,堡林,2022-08-24 23:00,24,,1.8,230,93,1000.2,,,24.4
156,堡林,2022-08-25 00:00,23.6,,.7,230,94,1000.3,,,23.5
156,堡林,2022-08-25 01:00,23.3,,1.8,230,96,1000,,,23
156,堡林,2022-08-25 02:00,22.9,,1.2,200,97,999.9,,,22.5
156,堡林,2022-08-25 03:00,23,,1.1,200,98,999.9,,,22.9
156,堡林,2022-08-25 04:00,22.7,,1.1,200,99,999.8,,,22.3
156,堡林,2022-08-25 05:00,22.2,,.2,0,99,1000,,,22
156,堡林,2022-08-25 06:00,22,,0,0,99,1000.1,0,.05,22
156,堡林,2022-08-25 07:00,22.3,,.5,230,99,1000.5,.1,.16,22.5
156,堡林,2022-08-25 08:00,23.5,,0,0,98,1000.7,.7,.71,26.3
156,堡林,2022-08-25 09:00,25,,1,230,91,1000.7,.8,1.46,33.3
156,堡林,2022-08-25 10:00,25.4,,.6,250,87,1000.5,.8,1.86,34
156,堡林,2022-08-25 11:00,27,,1.3,230,78,1000.5,.9,2.65,42.1
156,堡林,2022-08-25 12:00,28.1,,.9,270,70,999.9,.8,2.63,43.9
156,堡林,2022-08-25 13:00,27.8,,.9,360,73,999.1,.6,2.4,37.5
156,堡林,2022-08-25 14:00,29.1,,1.3,320,64,998.5,.7,2.15,42.2
156,堡林,2022-08-25 15:00,29.6,,1.1,290,60,998.3,1,2.97,44.8
156,堡林,2022-08-25 16:00,29.1,,1.1,320,64,998.3,1,2.3,40.8
156,堡林,2022-08-25 17:00,27.3,,1.2,320,62,999.1,.3,1.23,35.1
156,堡林,2022-08-25 18:00,25.6,,2.1,20,66,999.4,.5,.86,29.3
156,堡林,2022-08-25 19:00,24.7,,1,320,68,999.4,0,.19,25.4
156,堡林,2022-08-25 20:00,23.9,,.5,50,70,999.8,0,.05,24
156,堡林,2022-08-25 21:00,24,,1.1,50,68,1000.8,,,23.8
156,堡林,2022-08-25 22:00,23,,1.8,70,73,1000.9,,,23.4
156,堡林,2022-08-25 23:00,22.2,,2.5,70,71,1000.7,,,22.8
156,堡林,2022-08-26 00:00,22,,1.1,70,70,1000.7,,,22.4
156,堡林,2022-08-26 01:00,21.9,,1.4,70,71,1000.5,,,22.3
156,堡林,2022-08-26 02:00,21.7,,.6,50,72,1000.2,,,21.7
156,堡林,2022-08-26 03:00,21.4,,1,50,76,999.6,,,21.2
156,堡林,2022-08-26 04:00,21.7,,.7,70,73,999.5,,,21.8
156,堡林,2022-08-26 05:00,21.9,,1.2,50,73,999.7,,,21.9
156,堡林,2022-08-26 06:00,21.4,,1.3,70,79,1000.2,,.05,21.9
156,堡林,2022-08-26 07:00,21.3,,1.5,70,77,1000,.1,.18,21.6
156,堡林,2022-08-26 08:00,22.8,,1.6,50,70,1000.7,1,.87,24
156,堡林,2022-08-26 09:00,23.8,,1.8,70,63,1000.5,1,1.66,32.7
156,堡林,2022-08-26 10:00,25.3,,1.5,70,62,1000.4,1,2.38,37.4
156,堡林,2022-08-26 11:00,26.2,,.7,360,59,1000.2,1,2.91,44.3
156,堡林,2022-08-26 12:00,27.1,,1.8,20,57,1000.1,1,3.2,49.3
156,堡林,2022-08-26 13:00,27.8,,.6,110,56,999.2,1,3.43,52.7
156,堡林,2022-08-26 14:00,28.6,,1.1,360,51,999,1,3.3,53
156,堡林,2022-08-26 15:00,28.9,,1.5,320,52,998.4,1,3,51
156,堡林,2022-08-26 16:00,28.8,,1.3,290,55,998.2,1,2.5,45.1
156,堡林,2022-08-26 17:00,27.9,,1.5,290,59,998.4,1,1.68,35.9
156,堡林,2022-08-26 18:00,26.9,,1.1,340,68,998.7,.7,.75,31.6
156,堡林,2022-08-26 19:00,25,,1.3,340,76,999.1,.6,.33,27
156,堡林,2022-08-26 20:00,24.2,,1,320,79,999.5,0,.05,24.9
156,堡林,2022-08-26 21:00,23.6,,.2,0,84,1000.3,,,23.9
156,堡林,2022-08-26 22:00,23.1,,1,50,88,1001.1,,,23.2
156,堡林,2022-08-26 23:00,23,,.5,50,87,1001.1,,,22.7
156,堡林,2022-08-27 00:00,22.5,,.2,0,91,1001.5,,,22.4
156,堡林,2022-08-27 01:00,22.3,,0,0,93,1001.3,,,21.9
156,堡林,2022-08-27 02:00,22.3,,.6,230,96,1001.1,,,22.2
156,堡林,2022-08-27 03:00,21.8,,.1,0,98,1000.8,,,21.5
156,堡林,2022-08-27 04:00,21.5,,0,0,99,1001.1,,,21.1
156,堡林,2022-08-27 05:00,21.5,,.1,0,99,1001.4,,,22
156,堡林,2022-08-27 06:00,21.2,,0,0,99,1001.5,,,22.3
156,堡林,2022-08-27 07:00,22,,0,0,99,1001.6,0,.1,23
156,堡林,2022-08-27 08:00,22,,1,270,98,1001.9,0,.25,24.1
156,堡林,2022-08-27 09:00,23,,1.2,250,97,1001.8,0,.65,28
156,堡林,2022-08-27 10:00,23.6,,.9,270,94,1002.1,0,1.05,31.5
156,堡林,2022-08-27 11:00,24.8,,.5,230,83,1002,.2,1.7,34.7
156,堡林,2022-08-27 12:00,25.6,,1.4,270,70,1002,.2,1.84,41.6
156,堡林,2022-08-27 13:00,26.1,,1.2,230,50,1001.8,.9,2.96,50.1
156,堡林,2022-08-27 14:00,25.8,,1.4,230,54,1001.9,.9,3.1,44.4
156,堡林,2022-08-27 15:00,25.3,,1.4,230,43,1001.7,.3,1.47,37.5
156,堡林,2022-08-27 16:00,25.8,,2.1,180,46,1001.4,.9,2.31,40.8
156,堡林,2022-08-27 17:00,25.8,,1.1,230,47,1001.8,1,1.87,32.7
156,堡林,2022-08-27 18:00,24.8,,1.4,200,49,1002.4,1,1.06,26.9
156,堡林,2022-08-27 19:00,23,,1.7,200,57,1002.9,.7,.32,23.4
156,堡林,2022-08-27 20:00,21.8,,1.4,200,65,1003.7,0,.05,21.6
156,堡林,2022-08-27 21:00,20.8,,.9,200,70,1004.2,,,20.3
156,堡林,2022-08-27 22:00,19.7,,1.5,230,77,1004.4,,,19.6
156,堡林,2022-08-27 23:00,19.3,,1.5,230,81,1004.6,,,19
156,堡林,2022-08-28 00:00,19.5,,1.9,200,78,1005,,,18.7
156,堡林,2022-08-28 01:00,18.7,,1.7,230,82,1004.7,,,18.8
156,堡林,2022-08-28 02:00,18.2,,1.5,200,84,1004.9,,,18
156,堡林,2022-08-28 03:00,18.3,,1.7,230,84,1005.4,,,17.2
156,堡林,2022-08-28 04:00,18,,2.2,230,87,1005,,,17.1
156,堡林,2022-08-28 05:00,17.7,,1.2,230,85,1005.3,,,17.5
156,堡林,2022-08-28 06:00,18.3,,1.4,200,83,1005.8,,,18.2
156,堡林,2022-08-28 07:00,18.8,,1,230,82,1006.5,0,.14,19.4
156,堡林,2022-08-28 08:00,19.6,,1.2,230,76,1006.7,0,.47,22.2
156,堡林,2022-08-28 09:00,20.8,,1.8,230,70,1006.9,.4,1.16,29.2
156,堡林,2022-08-28 10:00,22.5,,.8,230,66,1006.9,1,2.1,36.8
156,堡林,2022-08-28 11:00,24.6,,1,230,55,1007,1,2.74,43.6
156,堡林,2022-08-28 12:00,26.5,,.6,250,51,1006.7,1,2.97,47.8
156,堡林,2022-08-28 13:00,27.2,,2.9,230,49,1006.5,1,2.92,51.2
156,堡林,2022-08-28 14:00,27.6,,2,230,49,1006.1,.9,2.54,47.5
156,堡林,2022-08-28 15:00,27.6,,2.1,230,47,1005.5,1,2.89,46.1
156,堡林,2022-08-28 16:00,28.4,,1.8,230,47,1005.2,1,2.41,43.5
156,堡林,2022-08-28 17:00,26.6,,1.8,230,53,1005,.3,1.06,34.9
156,堡林,2022-08-28 18:00,25.6,,2,230,56,1005.5,.1,.55,29.6
156,堡林,2022-08-28 19:00,24.9,,2,230,57,1006.1,.2,.23,26.9
156,堡林,2022-08-28 20:00,24.5,,1.7,230,58,1006.6,0,.05,25.2
156,堡林,2022-08-28 21:00,23.8,,.2,0,65,1006.7,,,24.1
156,堡林,2022-08-28 22:00,23.4,,1,230,67,1006.7,,,24
156,堡林,2022-08-28 23:00,22.6,,.9,230,70,1006.9,,,23.1
156,堡林,2022-08-29 00:00,22.6,,.9,250,80,1006.9,,,23
156,堡林,2022-08-29 01:00,22,,.1,0,83,1006.7,,,21.9
156,堡林,2022-08-29 02:00,21.3,,.7,250,90,1006.5,,,21.1
156,堡林,2022-08-29 03:00,20.4,,.7,140,88,1006.3,,,20.4
156,堡林,2022-08-29 04:00,20.3,,1.2,140,88,1006.5,,,20.5
156,堡林,2022-08-29 05:00,19.9,,1,90,92,1006.5,,,20.5
156,堡林,2022-08-29 06:00,20,,1.1,70,90,1006.3,,,20.1
156,堡林,2022-08-29 07:00,20.1,,1.1,70,90,1006.5,0,.14,21.8
156,堡林,2022-08-29 08:00,20.7,,1.7,90,85,1006.4,0,.47,24.3
156,堡林,2022-08-29 09:00,21.2,,1.6,70,82,1006.7,0,.52,25.1
156,堡林,2022-08-29 10:00,22.1,,1,70,78,1007.3,0,.64,27.6
156,堡林,2022-08-29 11:00,23.2,,1.9,90,78,1007.8,0,1.02,30.9
156,堡林,2022-08-29 12:00,21.2,0,1.6,70,91,1007.6,0,.52,25
156,堡林,2022-08-29 13:00,22.2,0,2,90,94,1007.2,0,.73,27.9
156,堡林,2022-08-29 14:00,22.4,0,2.5,90,89,1006.7,0,.91,27.1
156,堡林,2022-08-29 15:00,22.6,0,2,90,88,1006.1,0,.66,26.5
156,堡林,2022-08-29 16:00,22.8,,2.1,70,90,1005.8,0,.44,26.8
156,堡林,2022-08-29 17:00,23.3,,2,70,88,1005.5,0,.49,28.1
156,堡林,2022-08-29 18:00,23.2,,1.9,70,83,1005.7,0,.37,26.2
156,堡林,2022-08-29 19:00,22.8,,1.4,70,88,1005.5,0,.15,24
156,堡林,2022-08-29 20:00,22.8,,1.3,70,90,1006,0,.06,23.8
156,堡林,2022-08-29 21:00,22.6,,.8,50,92,1006.7,,,23.6
156,堡林,2022-08-29 22:00,22.5,,1.2,90,92,1006.3,,,23
156,堡林,2022-08-29 23:00,22.4,,.9,70,92,1005.8,,,23
156,堡林,2022-08-30 00:00,22.4,,.4,0,93,1006,,,23
156,堡林,2022-08-30 01:00,22.2,,.5,70,94,1005.6,,,22.9
156,堡林,2022-08-30 02:00,22.4,,.1,0,95,1005,,,23.2
156,堡林,2022-08-30 03:00,22.3,,.7,50,96,1004.3,,,23.2
156,堡林,2022-08-30 04:00,22.3,,0,0,97,1003.6,,,23.1
156,堡林,2022-08-30 05:00,22,,.1,0,97,1003.2,,,23
156,堡林,2022-08-30 06:00,22.2,,.1,0,98,1003,,,22.6
156,堡林,2022-08-30 07:00,22.5,,.6,90,98,1003.2,0,.12,23.6
156,堡林,2022-08-30 08:00,24.1,,.2,0,93,1003,.1,.6,28.2
156,堡林,2022-08-30 09:00,24.8,,.8,140,93,1002.5,0,.66,28.7
156,堡林,2022-08-30 10:00,25.9,,.2,0,91,1002.9,0,.69,32.5
156,堡林,2022-08-30 11:00,26.2,,.9,230,93,1002.3,0,.69,30.6
156,堡林,2022-08-30 12:00,27.1,,2.9,230,91,1002.1,0,.92,33.9
156,堡林,2022-08-30 13:00,27.6,,2.6,200,90,1001.3,0,1.26,38.6
156,堡林,2022-08-30 14:00,26.7,0,1.3,230,97,1000.8,0,.86,31.5
156,堡林,2022-08-30 15:00,26.4,0,1.4,200,98,1000.6,0,.43,29.6
156,堡林,2022-08-30 16:00,26.7,.1,1.6,200,98,999.6,0,.51,29.5
156,堡林,2022-08-30 17:00,27,0,2.4,200,97,999.2,0,.59,29.3
156,堡林,2022-08-30 18:00,26.7,,2,200,98,999.2,0,.35,28.3
156,堡林,2022-08-30 19:00,26.4,,2.7,200,98,999.4,0,.19,26.8
156,堡林,2022-08-30 20:00,24.8,1.2,.8,200,99,999.7,0,.05,25.7
156,堡林,2022-08-30 21:00,25,0,2,200,99,999.9,,,25.1
156,堡林,2022-08-30 22:00,24.5,0,.9,200,99,999.6,,,25
156,堡林,2022-08-30 23:00,24.6,0,1.7,200,99,999.2,,,24.8
156,堡林,2022-08-31 00:00,24.1,0,1.1,230,99,998.9,,,24.8
156,堡林,2022-08-31 01:00,23.6,2.2,1.3,230,99,999,,,24.6
156,堡林,2022-08-31 02:00,23.5,.2,.7,250,99,998.8,,,24.6
156,堡林,2022-08-31 03:00,23.4,,1,230,99,998.4,,,24.4
156,堡林,2022-08-31 04:00,23.1,.2,.5,270,99,998.3,,,24.3
156,堡林,2022-08-31 05:00,22.6,.1,.3,0,99,998.6,,,23.9
156,堡林,2022-08-31 06:00,22,.7,.5,270,99,999.4,,,23.3
156,堡林,2022-08-31 07:00,21.9,.3,.1,0,99,999.5,0,.08,23.4
156,堡林,2022-08-31 08:00,21.8,.7,1.3,290,99,999.5,0,.25,24.5
156,堡林,2022-08-31 09:00,21.8,,.9,50,99,1000.4,0,.38,24.6
156,堡林,2022-08-31 10:00,22.9,,1.3,90,99,1000.6,0,.93,28
156,堡林,2022-08-31 11:00,23.1,,.6,110,98,1000.8,0,.92,27.2
156,堡林,2022-08-31 12:00,23.8,,.7,180,93,1000.4,0,.96,28.4
156,堡林,2022-08-31 13:00,24.3,,1.6,140,85,999.9,0,1.47,29.8
156,堡林,2022-08-31 14:00,26,,2.7,140,77,999.8,.4,2.05,34.8
156,堡林,2022-08-31 15:00,25.7,,2.1,160,73,999.6,.6,1.86,31.1
156,堡林,2022-08-31 16:00,25.8,,1.4,140,72,999.4,.7,2.22,31.2
156,堡林,2022-08-31 17:00,25.3,,1.1,140,74,999.7,.7,1.21,27.2
156,堡林,2022-08-31 18:00,24.6,,1.7,140,83,1000,.4,.62,25.9
156,堡林,2022-08-31 19:00,23.2,,1.5,200,92,1000.3,0,.16,23.6
156,堡林,2022-08-31 20:00,22.4,,.5,90,97,1000.8,0,.05,22.5
156,堡林,2022-08-31 21:00,21.7,,.4,0,98,1001.5,,,22
156,堡林,2022-08-31 22:00,21.6,,1,70,98,1001.9,,,21.6
156,堡林,2022-08-31 23:00,21.6,,.7,70,99,1002.4,,,21.4
